Time,Date,Name,Rank,Age,Exchanges,Markets,Pairs,All_Time_High,Circulating_Supply,Total_Supply,Max_Supply,Code,Rate,Volume,Cap,Delta_Hour_Change,Delta_Day_Change,Delta_Week_Change,Delta_Month_Change,Delta_Quarter_Change,Delta_Year_Change,Hour,Day,Month_Number,Month_Name,Year
22:37:45,2024-07-15,BTSE,BNB,btse,5638216.054016195,81545.51975297846,73981.96264115875,155527.48239413722,22,15,7,July,2024
22:37:54,2024-07-15,BTSE,ADA,btse,7288415651.875737,105412356.81889021,95635089.0608774,201047445.87976763,22,15,7,July,2024
22:38:04,2024-07-15,BTSE,DOGE,btse,26089099223.484375,377326646.52867335,342328627.6371844,719655274.1658578,22,15,7,July,2024
22:38:22,2024-07-15,BTSE,SOL,btse,20837079.390272036,301366.6827831937,273414.14628903416,574780.8290722279,22,15,7,July,2024
22:38:32,2024-07-15,BTSE,USDT,btse,3269846383.1286035,47291788.79810497,42905353.50922428,90197142.30732925,22,15,7,July,2024
22:38:41,2024-07-15,BTSE,TONCOIN,btse,429864594.54408795,6250560.982184242,5654581.272813914,11905142.254998159,22,15,7,July,2024
22:38:50,2024-07-15,BTSE,USDC,btse,3272294191.046119,47581667.930744745,43044841.7633739,90626509.69411865,22,15,7,July,2024
22:39:01,2024-07-15,BTSE,XRP,btse,5868191598.02593,85328007.71253178,77192136.16714402,162520143.8796758,22,15,7,July,2024
22:39:18,2024-07-15,BTSE,BTC,btse,50597.87709523348,733.9642674586848,670.5214647056521,1404.485732164337,22,15,7,July,2024
22:39:22,2024-07-15,BTSE,ETH,btse,944336.1469231485,13698.380803737304,12514.312709555381,26212.693513292685,22,15,7,July,2024
22:39:31,2024-07-15,BTSE,BNB,btse,5633826.358349833,81723.33452474435,74659.28846358467,156382.622988329,22,15,7,July,2024
22:39:41,2024-07-15,BTSE,ADA,btse,7285814405.042769,105686794.38017191,96551381.73579681,202238176.1159687,22,15,7,July,2024
22:39:50,2024-07-15,BTSE,DOGE,btse,26075119408.935898,378241282.3339631,345546656.54345274,723787938.8774159,22,15,7,July,2024
22:40:00,2024-07-15,BTSE,SOL,btse,20869598.128945135,302228.8824525431,274955.713229636,577184.5956821791,22,15,7,July,2024
22:40:09,2024-07-15,BTSE,USDT,btse,3274702206.5126595,47423509.64901994,43144006.666690044,90567516.31570998,22,15,7,July,2024
22:40:18,2024-07-15,BTSE,TONCOIN,btse,430687156.17023116,6237115.6881769905,5674277.648853564,11911393.337030554,22,15,7,July,2024
22:40:27,2024-07-15,BTSE,USDC,btse,3277350045.7210565,47461855.068032004,43178891.79066627,90640746.85869826,22,15,7,July,2024
22:40:37,2024-07-15,BTSE,XRP,btse,5869606791.416509,85002341.20681338,77331720.12895946,162334061.33577284,22,15,7,July,2024
