11:04:38,2024-07-21,Gate.io,BTC,gate,23413.50344711426,0.0,0.0,0.0,11,21,7,July,2024
11:04:42,2024-07-21,Gate.io,ETH,gate,448955.01400949544,0.0,0.0,0.0,11,21,7,July,2024
11:04:52,2024-07-21,Gate.io,BNB,gate,2624501.516082954,0.0,0.0,0.0,11,21,7,July,2024
11:05:01,2024-07-21,Gate.io,SOL,gate,9038732.680926118,0.0,0.0,0.0,11,21,7,July,2024
11:05:12,2024-07-21,Gate.io,USDT,gate,1577705624.4748664,0.0,0.0,0.0,11,21,7,July,2024
11:05:29,2024-07-21,Gate.io,BTC,gate,23408.23348525037,0.0,0.0,0.0,11,21,7,July,2024
11:05:33,2024-07-21,Gate.io,ETH,gate,448849.84027735045,0.0,0.0,0.0,11,21,7,July,2024
11:09:05,2024-07-21,Gate.io,BTC,gate,23426.482870712935,0.0,0.0,0.0,11,21,7,July,2024
11:09:08,2024-07-21,Gate.io,ETH,gate,448988.0916686845,0.0,0.0,0.0,11,21,7,July,2024
11:09:13,2024-07-21,Gate.io,BNB,gate,2619323.0488251494,0.0,0.0,0.0,11,21,7,July,2024
11:09:17,2024-07-21,Gate.io,SOL,gate,9036543.967225282,0.0,0.0,0.0,11,21,7,July,2024
11:09:21,2024-07-21,Gate.io,USDT,gate,1576408115.1457036,0.0,0.0,0.0,11,21,7,July,2024
11:09:33,2024-07-21,Gate.io,BTC,gate,23446.199726149236,0.0,0.0,0.0,11,21,7,July,2024
11:09:38,2024-07-21,Gate.io,ETH,gate,449393.10803400056,0.0,0.0,0.0,11,21,7,July,2024
11:09:42,2024-07-21,Gate.io,BNB,gate,2619603.0001327554,0.0,0.0,0.0,11,21,7,July,2024
11:09:45,2024-07-21,Gate.io,SOL,gate,9039710.560486022,0.0,0.0,0.0,11,21,7,July,2024
11:09:50,2024-07-21,Gate.io,USDT,gate,1575617675.0372746,0.0,0.0,0.0,11,21,7,July,2024
11:10:02,2024-07-21,Gate.io,BTC,gate,23438.66405018593,0.0,0.0,0.0,11,21,7,July,2024
11:10:06,2024-07-21,Gate.io,ETH,gate,449250.1034352102,0.0,0.0,0.0,11,21,7,July,2024
11:10:10,2024-07-21,Gate.io,BNB,gate,2618841.62100876,0.0,0.0,0.0,11,21,7,July,2024
11:10:14,2024-07-21,Gate.io,SOL,gate,9037445.183124509,0.0,0.0,0.0,11,21,7,July,2024
11:10:19,2024-07-21,Gate.io,USDT,gate,1575323364.0549126,0.0,0.0,0.0,11,21,7,July,2024
11:10:31,2024-07-21,Gate.io,BTC,gate,23436.318254421916,0.0,0.0,0.0,11,21,7,July,2024
11:10:36,2024-07-21,Gate.io,ETH,gate,449157.7782186655,0.0,0.0,0.0,11,21,7,July,2024
11:10:40,2024-07-21,Gate.io,BNB,gate,2619065.2832105635,0.0,0.0,0.0,11,21,7,July,2024
11:10:44,2024-07-21,Gate.io,SOL,gate,9036827.63906912,0.0,0.0,0.0,11,21,7,July,2024
11:10:48,2024-07-21,Gate.io,USDT,gate,1576507301.1239893,0.0,0.0,0.0,11,21,7,July,2024
11:11:01,2024-07-21,Gate.io,BTC,gate,23447.788232693587,0.0,0.0,0.0,11,21,7,July,2024
11:11:05,2024-07-21,Gate.io,ETH,gate,449413.0236153568,0.0,0.0,0.0,11,21,7,July,2024
11:11:09,2024-07-21,Gate.io,BNB,gate,2621446.4475651514,0.0,0.0,0.0,11,21,7,July,2024
11:11:15,2024-07-21,Gate.io,SOL,gate,9045531.677894594,0.0,0.0,0.0,11,21,7,July,2024
11:11:19,2024-07-21,Gate.io,USDT,gate,1576403982.7567844,0.0,0.0,0.0,11,21,7,July,2024
11:11:32,2024-07-21,Gate.io,BTC,gate,23444.673531050328,0.0,0.0,0.0,11,21,7,July,2024
11:11:36,2024-07-21,Gate.io,ETH,gate,449355.3503729881,0.0,0.0,0.0,11,21,7,July,2024
11:11:40,2024-07-21,Gate.io,BNB,gate,2621166.225800886,0.0,0.0,0.0,11,21,7,July,2024
11:11:45,2024-07-21,Gate.io,SOL,gate,9043530.05699571,0.0,0.0,0.0,11,21,7,July,2024
11:11:49,2024-07-21,Gate.io,USDT,gate,1576110146.6101425,0.0,0.0,0.0,11,21,7,July,2024
11:12:03,2024-07-21,Gate.io,BTC,gate,23438.087060754464,0.0,0.0,0.0,11,21,7,July,2024
11:12:07,2024-07-21,Gate.io,ETH,gate,449257.75931505486,0.0,0.0,0.0,11,21,7,July,2024
11:12:12,2024-07-21,Gate.io,BNB,gate,2620432.0283946292,0.0,0.0,0.0,11,21,7,July,2024
11:12:16,2024-07-21,Gate.io,SOL,gate,9046565.221638156,0.0,0.0,0.0,11,21,7,July,2024
11:12:20,2024-07-21,Gate.io,USDT,gate,1576806168.4972112,0.0,0.0,0.0,11,21,7,July,2024
11:12:33,2024-07-21,Gate.io,BTC,gate,23455.9929372439,0.0,0.0,0.0,11,21,7,July,2024
11:12:36,2024-07-21,Gate.io,ETH,gate,449673.5280367111,0.0,0.0,0.0,11,21,7,July,2024
11:12:41,2024-07-21,Gate.io,BNB,gate,2622399.0746985516,0.0,0.0,0.0,11,21,7,July,2024
11:12:45,2024-07-21,Gate.io,SOL,gate,9046442.710320242,0.0,0.0,0.0,11,21,7,July,2024
11:12:48,2024-07-21,Gate.io,USDT,gate,1577074883.165391,0.0,0.0,0.0,11,21,7,July,2024
11:13:01,2024-07-21,Gate.io,BTC,gate,23450.71716892957,0.0,0.0,0.0,11,21,7,July,2024
11:13:05,2024-07-21,Gate.io,ETH,gate,449552.275632964,0.0,0.0,0.0,11,21,7,July,2024
11:13:10,2024-07-21,Gate.io,BNB,gate,2621894.6139201997,0.0,0.0,0.0,11,21,7,July,2024
11:13:14,2024-07-21,Gate.io,SOL,gate,9044631.51145158,0.0,0.0,0.0,11,21,7,July,2024
11:13:18,2024-07-21,Gate.io,USDT,gate,1576681750.8697677,0.0,0.0,0.0,11,21,7,July,2024
11:13:31,2024-07-21,Gate.io,BTC,gate,23444.120740071416,0.0,0.0,0.0,11,21,7,July,2024
11:13:35,2024-07-21,Gate.io,ETH,gate,449472.11138951173,0.0,0.0,0.0,11,21,7,July,2024
11:13:40,2024-07-21,Gate.io,BNB,gate,2620951.8838649676,0.0,0.0,0.0,11,21,7,July,2024
11:13:45,2024-07-21,Gate.io,SOL,gate,9043289.213112967,0.0,0.0,0.0,11,21,7,July,2024
11:13:49,2024-07-21,Gate.io,USDT,gate,1576563125.5648096,0.0,0.0,0.0,11,21,7,July,2024
11:14:03,2024-07-21,Gate.io,BTC,gate,23447.926212300656,0.0,0.0,0.0,11,21,7,July,2024
11:14:07,2024-07-21,Gate.io,ETH,gate,449520.97355810186,0.0,0.0,0.0,11,21,7,July,2024
11:14:11,2024-07-21,Gate.io,BNB,gate,2621577.341689002,0.0,0.0,0.0,11,21,7,July,2024
11:14:15,2024-07-21,Gate.io,SOL,gate,9045466.109153444,0.0,0.0,0.0,11,21,7,July,2024
11:14:19,2024-07-21,Gate.io,USDT,gate,1576706402.3308518,0.0,0.0,0.0,11,21,7,July,2024
11:14:31,2024-07-21,Gate.io,BTC,gate,23438.238280780875,0.0,0.0,0.0,11,21,7,July,2024
11:14:35,2024-07-21,Gate.io,ETH,gate,449328.4527292608,0.0,0.0,0.0,11,21,7,July,2024
